no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1000_rep0_dom.hs_fixed.txt
245	188695	m2	9124249	-0.00400407	0	p1	9473	9685	9473	0.3	1000_rep0_dom.hs_fixed.txt
246	190772	m2	6607179	-0.00480133	0	p1	9578	9882	9578	0.3	1000_rep0_dom.hs_fixed.txt
247	194132	m2	8009249	-0.0115314	0	p1	9742	9925	9742	0.3	1000_rep0_dom.hs_fixed.txt
248	193888	m2	7369144	-0.00728903	0	p1	9729	9926	9729	0.3	1000_rep0_dom.hs_fixed.txt
249	195227	m2	3787921	-0.0215336	0	p1	9797	9938	9797	0.3	1000_rep0_dom.hs_fixed.txt
250	193017	m2	2693352	-0.00819233	0	p1	9687	9964	9687	0.3	1000_rep0_dom.hs_fixed.txt
251	194519	m2	6025613	-0.00823209	0	p1	9761	9984	9761	0.3	1000_rep0_dom.hs_fixed.txt
252	189744	m2	3259011	-0.012048	0	p1	9526	9993	9526	0.3	1000_rep0_dom.hs_fixed.txt
no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1001_rep0_dom.hs_fixed.txt
0	563	m2	3384373	-0.00114567	0	p1	29	233	29	0.327818	1001_rep0_dom.hs_fixed.txt
1	1439	m2	1372263	-0.0104315	0	p1	72	415	72	0.221621	1001_rep0_dom.hs_fixed.txt
2	14	m2	7859001	-0.0270191	0	p1	1	468	1	0.136829	1001_rep0_dom.hs_fixed.txt
3	6330	m2	7121632	-0.0145248	0	p1	321	500	321	0.262656	1001_rep0_dom.hs_fixed.txt
4	1477	m2	7758967	-0.00741817	0	p1	73	500	73	0.121801	1001_rep0_dom.hs_fixed.txt
5	6565	m2	4067514	-0.0277492	0	p1	333	611	333	0.26729	1001_rep0_dom.hs_fixed.txt
6	8264	m2	4880383	-0.0258509	0	p1	418	611	418	0.108121	1001_rep0_dom.hs_fixed.txt
7	9649	m2	6783091	-0.00083589	0	p1	483	637	483	0.220975	1001_rep0_dom.hs_fixed.txt
8	8534	m2	4888955	-0.00223262	0	p1	432	666	432	0.423133	1001_rep0_dom.hs_fixed.txt
9	9363	m2	2824843	-0.0187485	0	p1	470	753	470	0.133479	1001_rep0_dom.hs_fixed.txt
10	12901	m2	8869021	-0.013651	0	p1	649	917	649	0.0204668	1001_rep0_dom.hs_fixed.txt
11	13141	m2	9365018	-0.0038955	0	p1	661	917	661	0.0103569	1001_rep0_dom.hs_fixed.txt
12	15995	m2	1435876	-0.00942011	0	p1	806	1081	806	0.204329	1001_rep0_dom.hs_fixed.txt
13	13778	m2	6748544	-0.00376859	0	p1	695	1097	695	0.485435	1001_rep0_dom.hs_fixed.txt
14	17472	m2	6976111	-0.00198945	0	p1	882	1097	882	0.122188	1001_rep0_dom.hs_fixed.txt
15	13371	m2	1640778	-0.0211771	0	p1	674	1121	674	0.238038	1001_rep0_dom.hs_fixed.txt
16	18618	m2	1850420	-0.0316695	0	p1	939	1121	939	0.188294	1001_rep0_dom.hs_fixed.txt
17	15563	m2	691458	-0.0075255	0	p1	785	1232	785	0.0888034	1001_rep0_dom.hs_fixed.txt
18	22145	m2	6849164	-0.00556136	0	p1	1121	1323	1121	0.198703	1001_rep0_dom.hs_fixed.txt
19	17849	m2	460349	-0.00630084	0	p1	902	1345	902	0.0855108	1001_rep0_dom.hs_fixed.txt
20	19185	m2	9576321	-0.000810362	0	p1	969	1383	969	0.0790367	1001_rep0_dom.hs_fixed.txt
21	21331	m2	9830100	-0.000254961	0	p1	1081	1383	1081	0.176768	1001_rep0_dom.hs_fixed.txt
22	25282	m2	1190509	-0.0154446	0	p1	1283	1411	1283	0.498029	1001_rep0_dom.hs_fixed.txt
23	23516	m2	4858510	-0.00752134	0	p1	1192	1425	1192	0.303047	1001_rep0_dom.hs_fixed.txt
24	24326	m2	7301840	-3.27194e-05	0	p1	1234	1453	1234	0.408292	1001_rep0_dom.hs_fixed.txt
25	7635	m2	6564565	-0.0189207	0	p1	387	1458	387	0.204485	1001_rep0_dom.hs_fixed.txt
26	9630	m2	5363221	-0.00954313	0	p1	483	1516	483	0.254284	1001_rep0_dom.hs_fixed.txt
27	9631	m2	5405848	-0.0597727	0	p1	483	1516	483	0.0376084	1001_rep0_dom.hs_fixed.txt
28	25267	m2	5568847	-0.00529043	0	p1	1283	1534	1283	0.231829	1001_rep0_dom.hs_fixed.txt
29	25036	m2	5647107	-0.0163804	0	p1	1270	1534	1270	0.213537	1001_rep0_dom.hs_fixed.txt
30	20029	m2	2876769	-0.0049833	0	p1	1013	1627	1013	0.0729292	1001_rep0_dom.hs_fixed.txt
31	27927	m2	103887	-0.0120693	0	p1	1417	1673	1417	0.250096	1001_rep0_dom.hs_fixed.txt
32	22316	m2	6727995	-0.0224454	0	p1	1130	1680	1130	0.13494	1001_rep0_dom.hs_fixed.txt
33	26354	m2	3928826	-0.0180631	0	p1	1337	1703	1337	0.0130153	1001_rep0_dom.hs_fixed.txt
34	27074	m2	7851703	-0.00028082	0	p1	1373	1703	1373	0.0949275	1001_rep0_dom.hs_fixed.txt
35	27920	m2	8933621	-0.01381	0	p1	1416	1719	1416	0.216785	1001_rep0_dom.hs_fixed.txt
36	28605	m2	1739207	-0.0153211	0	p1	1451	1771	1451	0.146072	1001_rep0_dom.hs_fixed.txt
37	25697	m2	2220881	-0.0235485	0	p1	1304	1771	1304	0.293875	1001_rep0_dom.hs_fixed.txt
38	17798	m2	2522765	-0.00249892	0	p1	899	1771	899	0.417041	1001_rep0_dom.hs_fixed.txt
39	26920	m2	2524930	-0.00252929	0	p1	1364	1771	1364	0.326562	1001_rep0_dom.hs_fixed.txt
40	14864	m2	2552488	-0.0384553	0	p1	751	1771	751	0.34461	1001_rep0_dom.hs_fixed.txt
41	31638	m2	7637921	-0.00893086	0	p1	1603	1787	1603	0.0705805	1001_rep0_dom.hs_fixed.txt
42	29407	m2	1172217	-0.00197672	0	p1	1491	1818	1491	0.250399	1001_rep0_dom.hs_fixed.txt
43	26416	m2	1297662	-0.00656172	0	p1	1339	1818	1339	0.107448	1001_rep0_dom.hs_fixed.txt
44	33833	m2	5167617	-0.0293339	0	p1	1715	1889	1715	0.495469	1001_rep0_dom.hs_fixed.txt
45	30831	m2	5340345	-0.00991263	0	p1	1563	1889	1563	0.29466	1001_rep0_dom.hs_fixed.txt
46	36114	m2	2231030	-0.00332441	0	p1	1826	2098	1826	0.490672	1001_rep0_dom.hs_fixed.txt
47	34530	m2	431143	-0.00166913	0	p1	1750	2136	1750	0.0495732	1001_rep0_dom.hs_fixed.txt
48	35447	m2	9224342	-0.000998729	0	p1	1793	2155	1793	0.000757023	1001_rep0_dom.hs_fixed.txt
49	34069	m2	9115391	-0.000793713	0	p1	1727	2157	1727	0.470576	1001_rep0_dom.hs_fixed.txt
50	39134	m2	8364212	-0.0164274	0	p1	1981	2196	1981	0.0668257	1001_rep0_dom.hs_fixed.txt
51	33910	m2	9354239	-0.00845618	0	p1	1719	2282	1719	0.135116	1001_rep0_dom.hs_fixed.txt
52	42034	m2	9577907	-0.00400043	0	p1	2126	2282	2126	0.0296672	1001_rep0_dom.hs_fixed.txt
53	39688	m2	8891939	-0.00577914	0	p1	2009	2289	2009	0.0339895	1001_rep0_dom.hs_fixed.txt
54	42737	m2	3285941	-0.0051446	0	p1	2163	2308	2163	0.00838396	1001_rep0_dom.hs_fixed.txt
55	42903	m2	3539845	-0.0120493	0	p1	2171	2308	2171	0.495953	1001_rep0_dom.hs_fixed.txt
56	42706	m2	3701776	-0.0300578	0	p1	2161	2308	2161	0.0398921	1001_rep0_dom.hs_fixed.txt
57	40059	m2	6212693	-0.0417065	0	p1	2028	2341	2028	0.486168	1001_rep0_dom.hs_fixed.txt
58	36961	m2	7846780	-0.000873895	0	p1	1871	2341	1871	0.172846	1001_rep0_dom.hs_fixed.txt
59	37181	m2	7991829	-0.0148311	0	p1	1881	2341	1881	0.390316	1001_rep0_dom.hs_fixed.txt
60	44307	m2	5369646	-0.0258933	0	p1	2239	2344	2239	0.407801	1001_rep0_dom.hs_fixed.txt
61	44573	m2	5984428	-0.00402102	0	p1	2253	2344	2253	0.184025	1001_rep0_dom.hs_fixed.txt
62	44702	m2	2875932	-0.0111934	0	p1	2260	2400	2260	0.384932	1001_rep0_dom.hs_fixed.txt
63	39706	m2	3801154	-0.00100852	0	p1	2010	2508	2010	0.441568	1001_rep0_dom.hs_fixed.txt
64	45745	m2	7366889	-0.00215678	0	p1	2312	2541	2312	0.359447	1001_rep0_dom.hs_fixed.txt
65	46844	m2	8827716	-0.00802826	0	p1	2364	2565	2364	0.32982	1001_rep0_dom.hs_fixed.txt
66	44215	m2	1065488	-0.0172265	0	p1	2234	2576	2234	0.487707	1001_rep0_dom.hs_fixed.txt
67	46290	m2	7857233	-0.00805733	0	p1	2338	2605	2338	0.166866	1001_rep0_dom.hs_fixed.txt
68	48858	m2	1409039	-0.00250714	0	p1	2467	2674	2467	0.0976537	1001_rep0_dom.hs_fixed.txt
69	47473	m2	1778731	-0.00879041	0	p1	2398	2693	2398	0.363761	1001_rep0_dom.hs_fixed.txt
70	51420	m2	5664651	-0.0191227	0	p1	2594	2721	2594	0.152695	1001_rep0_dom.hs_fixed.txt
71	49402	m2	6100620	-0.00392518	0	p1	2494	2721	2494	0.143865	1001_rep0_dom.hs_fixed.txt
72	44704	m2	6832429	-0.000826271	0	p1	2260	2734	2260	0.446272	1001_rep0_dom.hs_fixed.txt
73	49555	m2	5054338	-0.0107299	0	p1	2501	2780	2501	0.460974	1001_rep0_dom.hs_fixed.txt
74	50989	m2	4715542	-0.0551193	0	p1	2571	2802	2571	0.0117272	1001_rep0_dom.hs_fixed.txt
75	56660	m2	9371042	-0.013387	0	p1	2858	3001	2858	0.0907062	1001_rep0_dom.hs_fixed.txt
76	53077	m2	9563104	-0.0284655	0	p1	2678	3032	2678	0.146404	1001_rep0_dom.hs_fixed.txt
77	52915	m2	4988611	-0.00442097	0	p1	2670	3097	2670	0.0183563	1001_rep0_dom.hs_fixed.txt
78	54150	m2	5083127	-0.0195528	0	p1	2733	3097	2733	0.0984531	1001_rep0_dom.hs_fixed.txt
79	58863	m2	4881960	-0.00147629	0	p1	2970	3154	2970	0.00408567	1001_rep0_dom.hs_fixed.txt
80	58955	m2	5805692	-0.00301886	0	p1	2974	3161	2974	0.483169	1001_rep0_dom.hs_fixed.txt
81	58021	m2	8685905	-0.0357623	0	p1	2928	3245	2928	0.0362234	1001_rep0_dom.hs_fixed.txt
82	59158	m2	3450453	-0.0211924	0	p1	2985	3359	2985	0.263839	1001_rep0_dom.hs_fixed.txt
83	56983	m2	3704710	-0.0104639	0	p1	2874	3359	2874	0.113631	1001_rep0_dom.hs_fixed.txt
84	59066	m2	9541	-0.0298683	0	p1	2980	3367	2980	0.207977	1001_rep0_dom.hs_fixed.txt
85	56804	m2	2264764	-0.00435772	0	p1	2865	3517	2865	0.266787	1001_rep0_dom.hs_fixed.txt
86	63498	m2	2410283	-0.0239525	0	p1	3204	3536	3204	0.287514	1001_rep0_dom.hs_fixed.txt
87	58464	m2	2411014	-0.00340485	0	p1	2949	3536	2949	0.296126	1001_rep0_dom.hs_fixed.txt
88	63080	m2	9610852	-0.0189647	0	p1	3184	3538	3184	0.0883099	1001_rep0_dom.hs_fixed.txt
89	65761	m2	9831789	-0.021862	0	p1	3320	3538	3320	0.060283	1001_rep0_dom.hs_fixed.txt
90	63071	m2	2194493	-0.0113558	0	p1	3184	3574	3184	0.0183644	1001_rep0_dom.hs_fixed.txt
91	67858	m2	5585779	-0.00747825	0	p1	3419	3574	3419	0.414664	1001_rep0_dom.hs_fixed.txt
92	65994	m2	472669	-0.00468059	0	p1	3330	3626	3330	0.4927	1001_rep0_dom.hs_fixed.txt
93	67855	m2	6126043	-0.0311251	0	p1	3419	3684	3419	0.388774	1001_rep0_dom.hs_fixed.txt
94	70293	m2	9771085	-0.0214649	0	p1	3541	3730	3541	0.441128	1001_rep0_dom.hs_fixed.txt
95	70399	m2	9808570	-0.0112088	0	p1	3546	3730	3546	0.0556983	1001_rep0_dom.hs_fixed.txt
96	67802	m2	3542951	-0.00313119	0	p1	3417	3758	3417	0.00260017	1001_rep0_dom.hs_fixed.txt
97	66432	m2	7049118	-0.00868762	0	p1	3350	3775	3350	0.200404	1001_rep0_dom.hs_fixed.txt
98	68325	m2	6372472	-0.00463029	0	p1	3442	3785	3442	0.238652	1001_rep0_dom.hs_fixed.txt
99	67900	m2	1979869	-0.011989	0	p1	3421	3798	3421	0.0911516	1001_rep0_dom.hs_fixed.txt
100	72539	m2	6219840	-0.0128472	0	p1	3652	3816	3652	0.358613	1001_rep0_dom.hs_fixed.txt
101	72982	m2	6961649	-0.00219341	0	p1	3674	3835	3674	0.210491	1001_rep0_dom.hs_fixed.txt
102	71190	m2	113906	-0.00149876	0	p1	3586	3840	3586	0.251323	1001_rep0_dom.hs_fixed.txt
103	63934	m2	3004501	-0.0137623	0	p1	3227	3840	3227	0.0712278	1001_rep0_dom.hs_fixed.txt
104	73205	m2	8010449	-0.000888617	0	p1	3685	3892	3685	0.000582082	1001_rep0_dom.hs_fixed.txt
105	73878	m2	9004901	-0.0194329	0	p1	3718	3945	3718	0.283851	1001_rep0_dom.hs_fixed.txt
106	75924	m2	4520935	-0.000671688	0	p1	3820	3967	3820	0.325504	1001_rep0_dom.hs_fixed.txt
107	68713	m2	4736757	-0.00231927	0	p1	3461	3967	3461	0.203326	1001_rep0_dom.hs_fixed.txt
108	75590	m2	8841816	-0.00419219	0	p1	3803	3985	3803	0.410012	1001_rep0_dom.hs_fixed.txt
109	55650	m2	2589550	-0.00177829	0	p1	2810	4042	2810	0.346781	1001_rep0_dom.hs_fixed.txt
110	67027	m2	2597746	-0.00627343	0	p1	3380	4042	3380	0.0300309	1001_rep0_dom.hs_fixed.txt
111	78145	m2	6426139	-0.00522909	0	p1	3929	4097	3929	0.189746	1001_rep0_dom.hs_fixed.txt
112	68977	m2	1591581	-0.0266962	0	p1	3474	4122	3474	0.480288	1001_rep0_dom.hs_fixed.txt
113	71367	m2	884143	-0.0160793	0	p1	3595	4156	3595	0.307929	1001_rep0_dom.hs_fixed.txt
114	75001	m2	1019652	-0.00340644	0	p1	3773	4156	3773	0.367023	1001_rep0_dom.hs_fixed.txt
115	77669	m2	1661173	-0.00650118	0	p1	3907	4195	3907	0.194323	1001_rep0_dom.hs_fixed.txt
116	78710	m2	5577393	-0.0211351	0	p1	3959	4195	3959	0.457522	1001_rep0_dom.hs_fixed.txt
117	79237	m2	5792957	-0.0127975	0	p1	3982	4195	3982	0.330397	1001_rep0_dom.hs_fixed.txt
118	79523	m2	9447082	-0.0028913	0	p1	3996	4305	3996	0.33375	1001_rep0_dom.hs_fixed.txt
119	81481	m2	9950481	-0.00413695	0	p1	4097	4305	4097	0.476091	1001_rep0_dom.hs_fixed.txt
120	88172	m2	3363543	-0.0255311	0	p1	4430	4732	4430	0.133662	1001_rep0_dom.hs_fixed.txt
121	92820	m2	3398289	-0.00463656	0	p1	4662	4747	4662	0.293153	1001_rep0_dom.hs_fixed.txt
122	82952	m2	7709280	-0.0168529	0	p1	4169	4747	4169	0.219806	1001_rep0_dom.hs_fixed.txt
123	83421	m2	7809252	-0.00956234	0	p1	4192	4747	4192	0.443499	1001_rep0_dom.hs_fixed.txt
124	87616	m2	959334	-0.00904036	0	p1	4402	4748	4402	0.178274	1001_rep0_dom.hs_fixed.txt
125	85305	m2	1861224	-0.0143136	0	p1	4285	4753	4285	0.0418412	1001_rep0_dom.hs_fixed.txt
126	91773	m2	3947501	-0.00132506	0	p1	4610	4777	4610	0.137437	1001_rep0_dom.hs_fixed.txt
127	84497	m2	4023000	-0.0120401	0	p1	4245	4777	4245	0.116621	1001_rep0_dom.hs_fixed.txt
128	92126	m2	5957257	-0.00151115	0	p1	4627	4779	4627	0.486603	1001_rep0_dom.hs_fixed.txt
129	84824	m2	7032903	-0.0171457	0	p1	4261	4819	4261	0.27888	1001_rep0_dom.hs_fixed.txt
130	83446	m2	7309466	-0.00223878	0	p1	4193	4819	4193	0.284455	1001_rep0_dom.hs_fixed.txt
131	90677	m2	455560	-0.0141314	0	p1	4557	4834	4557	0.416992	1001_rep0_dom.hs_fixed.txt
132	93855	m2	3690924	-0.00208322	0	p1	4713	4856	4713	0.360824	1001_rep0_dom.hs_fixed.txt
133	94309	m2	4898524	-0.0120642	0	p1	4736	4888	4736	0.233226	1001_rep0_dom.hs_fixed.txt
134	92566	m2	9864861	-0.0219899	0	p1	4650	4912	4650	0.127313	1001_rep0_dom.hs_fixed.txt
135	82818	m2	9235721	-0.0103145	0	p1	4162	4939	4162	0.137128	1001_rep0_dom.hs_fixed.txt
136	92559	m2	9577867	-0.0109064	0	p1	4649	4949	4649	0.456247	1001_rep0_dom.hs_fixed.txt
137	88084	m2	1106812	-0.0522984	0	p1	4426	4998	4426	0.0236829	1001_rep0_dom.hs_fixed.txt
138	95818	m2	5094389	-0.00817098	0	p1	4813	5058	4813	0.13535	1001_rep0_dom.hs_fixed.txt
139	95354	m2	7204663	-0.000488179	0	p1	4789	5083	4789	0.107876	1001_rep0_dom.hs_fixed.txt
140	94070	m2	7946075	-0.00542222	0	p1	4725	5156	4725	0.427801	1001_rep0_dom.hs_fixed.txt
141	99098	m2	7238811	-0.0142104	0	p1	4974	5163	4974	0.0122795	1001_rep0_dom.hs_fixed.txt
142	95380	m2	9427592	-0.0519627	0	p1	4790	5170	4790	0.0596627	1001_rep0_dom.hs_fixed.txt
143	97284	m2	4992154	-0.0102886	0	p1	4885	5257	4885	0.245506	1001_rep0_dom.hs_fixed.txt
144	102748	m2	1902437	-0.0246706	0	p1	5157	5304	5157	0.0158603	1001_rep0_dom.hs_fixed.txt
145	102681	m2	8533221	-0.00499057	0	p1	5153	5344	5153	0.479451	1001_rep0_dom.hs_fixed.txt
146	101126	m2	977224	-0.0106806	0	p1	5077	5369	5077	0.0400867	1001_rep0_dom.hs_fixed.txt
147	99064	m2	1153330	-0.0275951	0	p1	4973	5393	4973	0.0144226	1001_rep0_dom.hs_fixed.txt
148	99901	m2	2116182	-0.00889763	0	p1	5015	5434	5015	0.261059	1001_rep0_dom.hs_fixed.txt
149	106478	m2	7992201	-0.00173011	0	p1	5345	5438	5345	0.150535	1001_rep0_dom.hs_fixed.txt
150	106126	m2	7903724	-0.0010566	0	p1	5327	5453	5327	0.04443	1001_rep0_dom.hs_fixed.txt
151	106193	m2	4729389	-0.00474854	0	p1	5330	5466	5330	0.05269	1001_rep0_dom.hs_fixed.txt
152	108686	m2	2009945	-0.00536719	0	p1	5455	5656	5455	0.127628	1001_rep0_dom.hs_fixed.txt
153	107698	m2	2948756	-0.00109251	0	p1	5404	5659	5404	0.433578	1001_rep0_dom.hs_fixed.txt
154	110285	m2	8444968	-0.0139704	0	p1	5536	5780	5536	0.0586524	1001_rep0_dom.hs_fixed.txt
155	112532	m2	8353337	-0.00978125	0	p1	5652	5794	5652	0.26347	1001_rep0_dom.hs_fixed.txt
156	114769	m2	8082840	-0.0214827	0	p1	5762	5886	5762	0.138726	1001_rep0_dom.hs_fixed.txt
157	113112	m2	8770944	-0.00323676	0	p1	5680	5900	5680	0.421954	1001_rep0_dom.hs_fixed.txt
158	113265	m2	4733165	-0.0369782	0	p1	5688	5950	5688	0.296617	1001_rep0_dom.hs_fixed.txt
159	114785	m2	9002902	-0.00830502	0	p1	5762	5979	5762	0.212096	1001_rep0_dom.hs_fixed.txt
160	117761	m2	23000	-0.0174414	0	p1	5917	6052	5917	0.208851	1001_rep0_dom.hs_fixed.txt
161	114409	m2	5246987	-0.00512663	0	p1	5744	6066	5744	0.218428	1001_rep0_dom.hs_fixed.txt
162	114359	m2	2659406	-0.00718831	0	p1	5741	6097	5741	0.0275319	1001_rep0_dom.hs_fixed.txt
163	117399	m2	9840986	-0.0151472	0	p1	5898	6223	5898	0.187251	1001_rep0_dom.hs_fixed.txt
164	120475	m2	7547820	-0.00689404	0	p1	6053	6249	6053	0.370402	1001_rep0_dom.hs_fixed.txt
165	118867	m2	4786630	-0.00838921	0	p1	5973	6304	5973	0.0537962	1001_rep0_dom.hs_fixed.txt
166	116064	m2	4858300	-0.00902157	0	p1	5830	6304	5830	0.0235678	1001_rep0_dom.hs_fixed.txt
167	122036	m2	4383620	-0.00257241	0	p1	6131	6327	6131	0.190615	1001_rep0_dom.hs_fixed.txt
168	118991	m2	5070634	-0.0041249	0	p1	5980	6327	5980	0.0036206	1001_rep0_dom.hs_fixed.txt
169	122700	m2	6503172	-0.0154165	0	p1	6165	6360	6165	0.327689	1001_rep0_dom.hs_fixed.txt
170	125816	m2	1873150	-0.00370275	0	p1	6322	6554	6322	0.297622	1001_rep0_dom.hs_fixed.txt
171	126215	m2	2266594	-0.00178014	0	p1	6343	6557	6343	0.453498	1001_rep0_dom.hs_fixed.txt
172	124731	m2	2556295	-0.00850677	0	p1	6267	6557	6267	0.138259	1001_rep0_dom.hs_fixed.txt
173	113953	m2	3993956	-0.0158195	0	p1	5720	6557	5720	0.267975	1001_rep0_dom.hs_fixed.txt
174	121238	m2	2364092	-0.0234219	0	p1	6089	6596	6089	0.326847	1001_rep0_dom.hs_fixed.txt
175	120301	m2	8867959	-0.00465719	0	p1	6045	6668	6045	0.447206	1001_rep0_dom.hs_fixed.txt
176	127707	m2	7892251	-0.0206411	0	p1	6415	6693	6415	0.280654	1001_rep0_dom.hs_fixed.txt
177	122287	m2	8352646	-0.0399743	0	p1	6143	6693	6143	0.473996	1001_rep0_dom.hs_fixed.txt
178	130440	m2	9755427	-0.00786124	0	p1	6550	6744	6550	0.223047	1001_rep0_dom.hs_fixed.txt
179	128051	m2	3548698	-0.0194808	0	p1	6431	6783	6431	0.404488	1001_rep0_dom.hs_fixed.txt
180	130464	m2	405669	-0.000726665	0	p1	6550	6795	6550	0.499275	1001_rep0_dom.hs_fixed.txt
181	119054	m2	946107	-0.0195186	0	p1	5983	6795	5983	0.312986	1001_rep0_dom.hs_fixed.txt
182	126873	m2	8362892	-0.0341108	0	p1	6375	6817	6375	0.0289986	1001_rep0_dom.hs_fixed.txt
183	124730	m2	5210996	-0.0176407	0	p1	6266	6827	6266	0.331337	1001_rep0_dom.hs_fixed.txt
184	130973	m2	5954223	-0.0330314	0	p1	6574	6827	6574	0.166719	1001_rep0_dom.hs_fixed.txt
185	137953	m2	2715217	-0.025676	0	p1	6923	7032	6923	0.108261	1001_rep0_dom.hs_fixed.txt
186	124517	m2	4229801	-0.0135171	0	p1	6255	7032	6255	0.0138954	1001_rep0_dom.hs_fixed.txt
187	131894	m2	4315876	-0.0191577	0	p1	6621	7032	6621	0.28359	1001_rep0_dom.hs_fixed.txt
188	134448	m2	2633652	-0.0150674	0	p1	6750	7068	6750	0.122263	1001_rep0_dom.hs_fixed.txt
189	136063	m2	4854243	-0.00861586	0	p1	6830	7113	6830	0.438557	1001_rep0_dom.hs_fixed.txt
190	126109	m2	4968431	-0.00362929	0	p1	6337	7113	6337	0.0670998	1001_rep0_dom.hs_fixed.txt
191	129514	m2	4793411	-0.0103588	0	p1	6504	7128	6504	0.140173	1001_rep0_dom.hs_fixed.txt
192	140360	m2	6702294	-0.00400075	0	p1	7042	7179	7042	0.0136139	1001_rep0_dom.hs_fixed.txt
193	132066	m2	6994709	-0.0148138	0	p1	6630	7179	6630	0.112957	1001_rep0_dom.hs_fixed.txt
194	136829	m2	5631752	-0.00891962	0	p1	6869	7193	6869	0.0641884	1001_rep0_dom.hs_fixed.txt
195	123711	m2	976166	-0.00397251	0	p1	6216	7332	6216	0.470408	1001_rep0_dom.hs_fixed.txt
196	126449	m2	1175052	-0.0120033	0	p1	6355	7332	6355	0.0494405	1001_rep0_dom.hs_fixed.txt
197	134851	m2	1273079	-0.00315677	0	p1	6770	7332	6770	0.499964	1001_rep0_dom.hs_fixed.txt
198	133348	m2	1414771	-0.0293028	0	p1	6696	7332	6696	0.367232	1001_rep0_dom.hs_fixed.txt
199	139224	m2	2660472	-0.00862466	0	p1	6987	7459	6987	0.192283	1001_rep0_dom.hs_fixed.txt
200	145857	m2	2626791	-0.00644681	0	p1	7316	7515	7316	0.396373	1001_rep0_dom.hs_fixed.txt
201	147735	m2	885374	-0.00368262	0	p1	7413	7600	7413	0.283598	1001_rep0_dom.hs_fixed.txt
202	147362	m2	4851941	-0.0631407	0	p1	7394	7700	7394	0.314106	1001_rep0_dom.hs_fixed.txt
203	146053	m2	4384945	-0.00483242	0	p1	7327	7734	7327	0.282081	1001_rep0_dom.hs_fixed.txt
204	140266	m2	9808573	-0.0108487	0	p1	7038	7749	7038	0.404669	1001_rep0_dom.hs_fixed.txt
205	146353	m2	6767527	-0.000222869	0	p1	7342	7770	7342	0.26326	1001_rep0_dom.hs_fixed.txt
206	147386	m2	6814734	-0.0267443	0	p1	7395	7770	7395	0.10099	1001_rep0_dom.hs_fixed.txt
207	152739	m2	987915	-0.0130111	0	p1	7667	7774	7667	0.384755	1001_rep0_dom.hs_fixed.txt
208	151437	m2	9378472	-0.0105768	0	p1	7602	7892	7602	0.386066	1001_rep0_dom.hs_fixed.txt
209	150745	m2	3105304	-0.00578377	0	p1	7566	7897	7566	0.330915	1001_rep0_dom.hs_fixed.txt
210	151667	m2	2260939	-0.000867343	0	p1	7613	7947	7613	0.409449	1001_rep0_dom.hs_fixed.txt
211	154351	m2	2522629	-0.00130254	0	p1	7750	7947	7750	0.357189	1001_rep0_dom.hs_fixed.txt
212	157378	m2	2957724	-0.0174164	0	p1	7901	8097	7901	0.0258517	1001_rep0_dom.hs_fixed.txt
213	154407	m2	1061681	-0.0034704	0	p1	7753	8108	7753	0.363485	1001_rep0_dom.hs_fixed.txt
214	161000	m2	2679176	-0.0197434	0	p1	8077	8261	8077	0.379311	1001_rep0_dom.hs_fixed.txt
215	160674	m2	3263632	-0.0226572	0	p1	8062	8262	8062	0.165529	1001_rep0_dom.hs_fixed.txt
216	157383	m2	7828298	-0.00381563	0	p1	7901	8345	7901	0.16827	1001_rep0_dom.hs_fixed.txt
217	155327	m2	5079274	-0.0296766	0	p1	7800	8383	7800	0.43159	1001_rep0_dom.hs_fixed.txt
218	163275	m2	898848	-0.00769858	0	p1	8189	8418	8189	0.192085	1001_rep0_dom.hs_fixed.txt
219	161924	m2	5076530	-0.0180316	0	p1	8122	8419	8122	0.477029	1001_rep0_dom.hs_fixed.txt
220	162522	m2	7136524	-0.00575208	0	p1	8153	8441	8153	0.0409999	1001_rep0_dom.hs_fixed.txt
221	165072	m2	4860750	-0.0472061	0	p1	8278	8601	8278	0.354525	1001_rep0_dom.hs_fixed.txt
222	168616	m2	1024047	-0.00809261	0	p1	8459	8664	8459	0.0230045	1001_rep0_dom.hs_fixed.txt
223	166223	m2	2687248	-0.0165536	0	p1	8336	8666	8336	0.326601	1001_rep0_dom.hs_fixed.txt
224	162394	m2	9519644	-0.0262831	0	p1	8146	8685	8146	0.495909	1001_rep0_dom.hs_fixed.txt
225	166356	m2	3256714	-0.00109591	0	p1	8343	8730	8343	0.409273	1001_rep0_dom.hs_fixed.txt
226	161659	m2	4182297	-0.00374677	0	p1	8110	8736	8110	0.299854	1001_rep0_dom.hs_fixed.txt
227	162713	m2	4258997	-0.0458764	0	p1	8162	8736	8162	0.421462	1001_rep0_dom.hs_fixed.txt
228	165187	m2	1511852	-0.00997541	0	p1	8284	8744	8284	0.0954732	1001_rep0_dom.hs_fixed.txt
229	164389	m2	2152515	-0.00811334	0	p1	8244	8744	8244	0.146546	1001_rep0_dom.hs_fixed.txt
230	164906	m2	2163163	-0.00317549	0	p1	8270	8744	8270	0.157077	1001_rep0_dom.hs_fixed.txt
231	165529	m2	4934992	-0.0153781	0	p1	8301	8752	8301	0.460911	1001_rep0_dom.hs_fixed.txt
